case_id,activity,timestamp,resource,supplier_name
CASE-0718,Warehouse Pick & Pack,2025-07-12T20:26:48Z,R-Ops3,EcoLink Carriers
CASE-0718,Customs Clearance,2025-07-13T01:48:12Z,R-Ops3,EcoLink Carriers
CASE-0718,Truck Delivery Transport Dispatch,2025-07-13T12:17:54Z,R-Ops3,EcoLink Carriers
CASE-0718,Last Mile Delivery,2025-07-14T07:32:45Z,R-Ops3,EcoLink Carriers
CASE-0719,Order Received,2025-01-05T07:47:00Z,R-Ops4,Deecan Roadlines
CASE-0719,Warehouse Pick & Pack,2025-01-05T08:18:46Z,R-Ops4,Deecan Roadlines
CASE-0719,Customs Clearance,2025-01-05T11:26:15Z,R-Ops4,Deecan Roadlines
CASE-0719,Road Transport Dispatch,2025-01-05T22:48:31Z,R-Ops4,Deecan Roadlines
CASE-0719,Last Mile Delivery,2025-01-06T14:42:30Z,R-Ops4,Deecan Roadlines
CASE-0720,Order Received,2025-04-30T15:23:00Z,R-Ops2,SpeedJet Air Cargo
CASE-0720,Warehouse Pick & Pack,2025-04-30T15:56:18Z,R-Ops2,SpeedJet Air Cargo
CASE-0720,Customs Clearance,2025-04-30T19:54:35Z,R-Ops2,SpeedJet Air Cargo
CASE-0720,Road Transport Dispatch,2025-05-01T05:32:32Z,R-Ops2,SpeedJet Air Cargo
CASE-0720,Last Mile Delivery,2025-05-01T20:36:49Z,R-Ops2,SpeedJet Air Cargo
CASE-0721,Order Received,2025-05-23T18:32:00Z,R-Ops1,GreenFreight Ltd.
CASE-0721,Warehouse Pick & Pack,2025-05-23T19:46:27Z,R-Ops1,GreenFreight Ltd.
CASE-0721,Customs Clearance,2025-05-23T23:58:53Z,R-Ops1,GreenFreight Ltd.
CASE-0721,Road Transport Dispatch,2025-05-24T09:15:36Z,R-Ops1,GreenFreight Ltd.
CASE-0721,Last Mile Delivery,2025-05-25T07:05:02Z,R-Ops1,GreenFreight Ltd.
CASE-0722,Order Received,2025-03-07T23:04:00Z,R-Ops5,EcoLink Carriers
CASE-0722,Warehouse Pick & Pack,2025-03-07T23:45:28Z,R-Ops5,EcoLink Carriers
CASE-0722,Customs Clearance,2025-03-08T05:29:31Z,R-Ops5,EcoLink Carriers
CASE-0722,Truck Delivery Transport Dispatch,2025-03-08T16:20:09Z,R-Ops5,EcoLink Carriers
CASE-0722,Landfill Disposal,2025-03-09T17:37:29Z,R-Ops5,EcoLink Carriers
CASE-0722,Last Mile Delivery,2025-03-09T18:41:39Z,R-Ops5,EcoLink Carriers
CASE-0723,Order Received,2025-05-10T21:35:00Z,R-Ops5,FastCargo Ltd.
CASE-0723,Warehouse Pick & Pack,2025-05-10T23:24:28Z,R-Ops5,FastCargo Ltd.
CASE-0723,Customs Clearance,2025-05-11T01:24:56Z,R-Ops5,FastCargo Ltd.
CASE-0723,Air Freight Dispatch,2025-05-11T08:49:57Z,R-Ops5,FastCargo Ltd.
CASE-0723,Last Mile Delivery,2025-05-11T13:25:58Z,R-Ops5,FastCargo Ltd.
CASE-0724,Order Received,2025-07-28T08:07:00Z,R-Ops4,SpeedJet Air Cargo
CASE-0724,Warehouse Pick & Pack,2025-07-28T09:38:12Z,R-Ops4,SpeedJet Air Cargo
CASE-0724,Customs Clearance,2025-07-28T13:30:11Z,R-Ops4,SpeedJet Air Cargo
CASE-0724,Air Freight Dispatch,2025-07-28T20:23:42Z,R-Ops4,SpeedJet Air Cargo
CASE-0724,Recycling Processing,2025-07-29T01:55:48Z,R-Ops4,SpeedJet Air Cargo
CASE-0724,Last Mile Delivery,2025-07-29T04:11:25Z,R-Ops4,SpeedJet Air Cargo
CASE-0725,Order Received,2025-01-03T12:12:00Z,R-Ops3,GreenFreight Ltd.
CASE-0725,Warehouse Pick & Pack,2025-01-03T13:12:07Z,R-Ops3,GreenFreight Ltd.
CASE-0725,Customs Clearance,2025-01-03T18:43:20Z,R-Ops3,GreenFreight Ltd.
CASE-0725,Truck Delivery Transport Dispatch,2025-01-04T05:11:01Z,R-Ops3,GreenFreight Ltd.
CASE-0725,Last Mile Delivery,2025-01-05T01:26:24Z,R-Ops3,GreenFreight Ltd.
CASE-0726,Order Received,2025-04-11T05:21:00Z,R-Ops2,EcoLink Carriers
CASE-0726,Warehouse Pick & Pack,2025-04-11T06:18:58Z,R-Ops2,EcoLink Carriers
CASE-0726,Customs Clearance,2025-04-11T10:49:12Z,R-Ops2,EcoLink Carriers
CASE-0726,Road Transport Dispatch,2025-04-11T15:35:38Z,R-Ops2,EcoLink Carriers
CASE-0726,Last Mile Delivery,2025-04-12T14:40:28Z,R-Ops2,EcoLink Carriers
CASE-0727,Order Received,2025-05-07T03:30:00Z,R-Ops3,SpeedJet Air Cargo
CASE-0727,Warehouse Pick & Pack,2025-05-07T04:21:27Z,R-Ops3,SpeedJet Air Cargo
CASE-0727,Customs Clearance,2025-05-07T07:43:14Z,R-Ops3,SpeedJet Air Cargo
CASE-0727,Road Transport Dispatch,2025-05-07T12:09:22Z,R-Ops3,SpeedJet Air Cargo
CASE-0727,Last Mile Delivery,2025-05-08T11:05:50Z,R-Ops3,SpeedJet Air Cargo
CASE-0728,Order Received,2025-08-13T03:40:00Z,R-Ops5,FastCargo Ltd.
CASE-0728,Warehouse Pick & Pack,2025-08-13T04:50:10Z,R-Ops5,FastCargo Ltd.
CASE-0728,Customs Clearance,2025-08-13T07:20:08Z,R-Ops5,FastCargo Ltd.
CASE-0728,Truck Delivery Transport Dispatch,2025-08-13T19:07:54Z,R-Ops5,FastCargo Ltd.
CASE-0728,Last Mile Delivery,2025-08-14T16:54:20Z,R-Ops5,FastCargo Ltd.
CASE-0729,Order Received,2025-02-01T14:03:00Z,R-Ops2,EcoLink Carriers
CASE-0729,Warehouse Pick & Pack,2025-02-01T15:00:07Z,R-Ops2,EcoLink Carriers
CASE-0729,Customs Clearance,2025-02-01T19:30:25Z,R-Ops2,EcoLink Carriers
CASE-0729,Air Freight Dispatch,2025-02-02T00:01:59Z,R-Ops2,EcoLink Carriers
CASE-0729,Recycling Processing,2025-02-02T04:16:13Z,R-Ops2,EcoLink Carriers
CASE-0729,Last Mile Delivery,2025-02-02T05:33:28Z,R-Ops2,EcoLink Carriers
CASE-0730,Order Received,2025-11-03T21:39:00Z,R-Ops2,GreenFreight Ltd.
CASE-0730,Warehouse Pick & Pack,2025-11-03T22:09:57Z,R-Ops2,GreenFreight Ltd.
CASE-0730,Customs Clearance,2025-11-04T01:42:05Z,R-Ops2,GreenFreight Ltd.
CASE-0730,Truck Delivery Transport Dispatch,2025-11-04T12:03:46Z,R-Ops2,GreenFreight Ltd.
CASE-0730,Last Mile Delivery,2025-11-05T12:15:18Z,R-Ops2,GreenFreight Ltd.
CASE-0731,Order Received,2025-09-22T10:37:00Z,R-Ops4,EcoLink Carriers
CASE-0731,Warehouse Pick & Pack,2025-09-22T11:24:19Z,R-Ops4,EcoLink Carriers
CASE-0731,Customs Clearance,2025-09-22T13:48:58Z,R-Ops4,EcoLink Carriers
CASE-0731,Road Transport Dispatch,2025-09-22T22:34:39Z,R-Ops4,EcoLink Carriers
CASE-0731,Recycling Processing,2025-09-23T21:28:18Z,R-Ops4,EcoLink Carriers
CASE-0731,Last Mile Delivery,2025-09-24T00:23:01Z,R-Ops4,EcoLink Carriers
CASE-0732,Order Received,2025-08-04T15:46:00Z,R-Ops3,SpeedJet Air Cargo
CASE-0732,Warehouse Pick & Pack,2025-08-04T17:11:52Z,R-Ops3,SpeedJet Air Cargo
CASE-0732,Customs Clearance,2025-08-04T19:56:29Z,R-Ops3,SpeedJet Air Cargo
CASE-0732,Road Transport Dispatch,2025-08-05T01:02:34Z,R-Ops3,SpeedJet Air Cargo
CASE-0732,Last Mile Delivery,2025-08-05T17:19:11Z,R-Ops3,SpeedJet Air Cargo
CASE-0733,Order Received,2025-06-09T18:56:00Z,R-Ops3,FastCargo Ltd.
CASE-0733,Warehouse Pick & Pack,2025-06-09T20:14:42Z,R-Ops3,FastCargo Ltd.
CASE-0733,Customs Clearance,2025-06-09T22:49:39Z,R-Ops3,FastCargo Ltd.
CASE-0733,Road Transport Dispatch,2025-06-10T06:35:01Z,R-Ops3,FastCargo Ltd.
CASE-0733,Last Mile Delivery,2025-06-11T00:29:39Z,R-Ops3,FastCargo Ltd.
CASE-0734,Order Received,2025-12-03T21:09:00Z,R-Ops5,FastCargo Ltd.
CASE-0734,Warehouse Pick & Pack,2025-12-03T21:44:09Z,R-Ops5,FastCargo Ltd.
CASE-0734,Customs Clearance,2025-12-04T01:45:51Z,R-Ops5,FastCargo Ltd.
CASE-0734,Truck Delivery Transport Dispatch,2025-12-04T12:26:44Z,R-Ops5,FastCargo Ltd.
CASE-0734,Recycling Processing,2025-12-05T10:39:59Z,R-Ops5,FastCargo Ltd.
CASE-0734,Last Mile Delivery,2025-12-05T14:23:30Z,R-Ops5,FastCargo Ltd.
CASE-0735,Order Received,2025-04-07T21:30:00Z,R-Ops3,EcoLink Carriers
CASE-0735,Warehouse Pick & Pack,2025-04-07T23:02:31Z,R-Ops3,EcoLink Carriers
CASE-0735,Customs Clearance,2025-04-08T04:58:11Z,R-Ops3,EcoLink Carriers
CASE-0735,Road Transport Dispatch,2025-04-08T13:46:04Z,R-Ops3,EcoLink Carriers
CASE-0735,Last Mile Delivery,2025-04-09T10:33:07Z,R-Ops3,EcoLink Carriers
CASE-0736,Order Received,2025-08-03T10:10:00Z,R-Ops3,FastCargo Ltd.
CASE-0736,Warehouse Pick & Pack,2025-08-03T10:49:26Z,R-Ops3,FastCargo Ltd.
CASE-0736,Customs Clearance,2025-08-03T16:19:42Z,R-Ops3,FastCargo Ltd.
CASE-0736,Road Transport Dispatch,2025-08-04T03:36:45Z,R-Ops3,FastCargo Ltd.
CASE-0736,Last Mile Delivery,2025-08-05T03:48:44Z,R-Ops3,FastCargo Ltd.
CASE-0737,Order Received,2025-11-16T06:15:00Z,R-Ops4,Deecan Roadlines
CASE-0737,Warehouse Pick & Pack,2025-11-16T07:28:16Z,R-Ops4,Deecan Roadlines
CASE-0737,Customs Clearance,2025-11-16T12:32:40Z,R-Ops4,Deecan Roadlines
CASE-0737,Air Freight Dispatch,2025-11-16T23:03:42Z,R-Ops4,Deecan Roadlines
CASE-0737,Last Mile Delivery,2025-11-17T02:33:55Z,R-Ops4,Deecan Roadlines
CASE-0738,Order Received,2025-01-06T02:22:00Z,R-Ops3,EcoLink Carriers
CASE-0738,Warehouse Pick & Pack,2025-01-06T02:54:42Z,R-Ops3,EcoLink Carriers
CASE-0738,Customs Clearance,2025-01-06T05:22:20Z,R-Ops3,EcoLink Carriers
CASE-0738,Road Transport Dispatch,2025-01-06T11:41:49Z,R-Ops3,EcoLink Carriers
CASE-0738,Last Mile Delivery,2025-01-07T08:33:14Z,R-Ops3,EcoLink Carriers
CASE-0739,Order Received,2025-04-12T06:18:00Z,R-Ops1,EcoLink Carriers
CASE-0739,Warehouse Pick & Pack,2025-04-12T07:03:40Z,R-Ops1,EcoLink Carriers
CASE-0739,Customs Clearance,2025-04-12T12:36:09Z,R-Ops1,EcoLink Carriers
CASE-0739,Road Transport Dispatch,2025-04-12T22:21:12Z,R-Ops1,EcoLink Carriers
CASE-0739,Recycling Processing,2025-04-13T18:53:54Z,R-Ops1,EcoLink Carriers
CASE-0739,Last Mile Delivery,2025-04-13T22:25:37Z,R-Ops1,EcoLink Carriers
CASE-0740,Order Received,2025-12-13T04:24:00Z,R-Ops1,EcoLink Carriers
CASE-0740,Warehouse Pick & Pack,2025-12-13T05:52:56Z,R-Ops1,EcoLink Carriers
CASE-0740,Customs Clearance,2025-12-13T11:25:20Z,R-Ops1,EcoLink Carriers
CASE-0740,Road Transport Dispatch,2025-12-13T18:07:45Z,R-Ops1,EcoLink Carriers
CASE-0740,Last Mile Delivery,2025-12-14T13:41:29Z,R-Ops1,EcoLink Carriers
CASE-0741,Order Received,2025-09-27T19:56:00Z,R-Ops2,SpeedJet Air Cargo
CASE-0741,Warehouse Pick & Pack,2025-09-27T21:05:02Z,R-Ops2,SpeedJet Air Cargo
CASE-0741,Customs Clearance,2025-09-28T01:55:39Z,R-Ops2,SpeedJet Air Cargo
CASE-0741,Truck Delivery Transport Dispatch,2025-09-28T06:52:32Z,R-Ops2,SpeedJet Air Cargo
CASE-0741,Recycling Processing,2025-09-29T02:11:00Z,R-Ops2,SpeedJet Air Cargo
CASE-0741,Last Mile Delivery,2025-09-29T05:15:59Z,R-Ops2,SpeedJet Air Cargo
CASE-0742,Order Received,2025-08-08T20:15:00Z,R-Ops5,SpeedJet Air Cargo
CASE-0742,Warehouse Pick & Pack,2025-08-08T22:07:53Z,R-Ops5,SpeedJet Air Cargo
CASE-0742,Customs Clearance,2025-08-09T03:11:01Z,R-Ops5,SpeedJet Air Cargo
CASE-0742,Truck Delivery Transport Dispatch,2025-08-09T11:52:56Z,R-Ops5,SpeedJet Air Cargo
CASE-0742,Recycling Processing,2025-08-10T08:49:27Z,R-Ops5,SpeedJet Air Cargo
CASE-0742,Last Mile Delivery,2025-08-10T11:42:45Z,R-Ops5,SpeedJet Air Cargo
CASE-0743,Order Received,2025-09-18T18:56:00Z,R-Ops2,SpeedJet Air Cargo
CASE-0743,Warehouse Pick & Pack,2025-09-18T20:10:00Z,R-Ops2,SpeedJet Air Cargo
CASE-0743,Customs Clearance,2025-09-19T01:04:33Z,R-Ops2,SpeedJet Air Cargo
CASE-0743,Air Freight Dispatch,2025-09-19T11:21:12Z,R-Ops2,SpeedJet Air Cargo
CASE-0743,Recycling Processing,2025-09-19T15:48:46Z,R-Ops2,SpeedJet Air Cargo
CASE-0743,Last Mile Delivery,2025-09-19T19:27:36Z,R-Ops2,SpeedJet Air Cargo
CASE-0744,Order Received,2025-09-13T16:29:00Z,R-Ops3,FastCargo Ltd.
CASE-0744,Warehouse Pick & Pack,2025-09-13T17:15:06Z,R-Ops3,FastCargo Ltd.
CASE-0744,Customs Clearance,2025-09-13T22:06:06Z,R-Ops3,FastCargo Ltd.
CASE-0744,Road Transport Dispatch,2025-09-14T06:18:20Z,R-Ops3,FastCargo Ltd.
CASE-0744,Last Mile Delivery,2025-09-15T06:51:47Z,R-Ops3,FastCargo Ltd.
CASE-0745,Order Received,2025-11-23T18:41:00Z,R-Ops4,FastCargo Ltd.
CASE-0745,Warehouse Pick & Pack,2025-11-23T19:14:17Z,R-Ops4,FastCargo Ltd.
CASE-0745,Customs Clearance,2025-11-23T22:06:58Z,R-Ops4,FastCargo Ltd.
CASE-0745,Truck Delivery Transport Dispatch,2025-11-24T03:44:25Z,R-Ops4,FastCargo Ltd.
CASE-0745,Last Mile Delivery,2025-11-25T01:41:57Z,R-Ops4,FastCargo Ltd.
CASE-0746,Order Received,2025-03-22T11:16:00Z,R-Ops5,GreenFreight Ltd.
CASE-0746,Warehouse Pick & Pack,2025-03-22T12:35:32Z,R-Ops5,GreenFreight Ltd.
CASE-0746,Customs Clearance,2025-03-22T15:07:47Z,R-Ops5,GreenFreight Ltd.
CASE-0746,Road Transport Dispatch,2025-03-22T19:48:07Z,R-Ops5,GreenFreight Ltd.
CASE-0746,Last Mile Delivery,2025-03-23T14:19:04Z,R-Ops5,GreenFreight Ltd.
CASE-0747,Order Received,2025-11-15T10:27:00Z,R-Ops5,GreenFreight Ltd.
CASE-0747,Warehouse Pick & Pack,2025-11-15T11:37:36Z,R-Ops5,GreenFreight Ltd.
CASE-0747,Customs Clearance,2025-11-15T15:21:24Z,R-Ops5,GreenFreight Ltd.
CASE-0747,Road Transport Dispatch,2025-11-15T22:17:48Z,R-Ops5,GreenFreight Ltd.
CASE-0747,Recycling Processing,2025-11-16T16:01:37Z,R-Ops5,GreenFreight Ltd.
CASE-0747,Last Mile Delivery,2025-11-16T17:49:26Z,R-Ops5,GreenFreight Ltd.
CASE-0748,Order Received,2025-02-12T09:53:00Z,R-Ops3,EcoLink Carriers
CASE-0748,Warehouse Pick & Pack,2025-02-12T11:08:09Z,R-Ops3,EcoLink Carriers
CASE-0748,Customs Clearance,2025-02-12T15:19:21Z,R-Ops3,EcoLink Carriers
CASE-0748,Road Transport Dispatch,2025-02-12T19:56:52Z,R-Ops3,EcoLink Carriers
CASE-0748,Recycling Processing,2025-02-13T13:13:30Z,R-Ops3,EcoLink Carriers
CASE-0748,Last Mile Delivery,2025-02-13T15:51:48Z,R-Ops3,EcoLink Carriers
CASE-0749,Order Received,2025-12-12T10:16:00Z,R-Ops2,SpeedJet Air Cargo
CASE-0749,Warehouse Pick & Pack,2025-12-12T11:13:14Z,R-Ops2,SpeedJet Air Cargo
CASE-0749,Customs Clearance,2025-12-12T16:28:58Z,R-Ops2,SpeedJet Air Cargo
CASE-0749,Road Transport Dispatch,2025-12-13T01:57:04Z,R-Ops2,SpeedJet Air Cargo
CASE-0749,Last Mile Delivery,2025-12-14T00:00:27Z,R-Ops2,SpeedJet Air Cargo
CASE-0750,Order Received,2025-01-05T09:18:00Z,R-Ops3,FastCargo Ltd.
CASE-0750,Warehouse Pick & Pack,2025-01-05T11:02:00Z,R-Ops3,FastCargo Ltd.
CASE-0750,Customs Clearance,2025-01-05T16:09:57Z,R-Ops3,FastCargo Ltd.
CASE-0750,Road Transport Dispatch,2025-01-05T23:23:47Z,R-Ops3,FastCargo Ltd.
CASE-0750,Last Mile Delivery,2025-01-06T20:11:45Z,R-Ops3,FastCargo Ltd.
CASE-0751,Order Received,2025-03-18T12:14:00Z,R-Ops5,GreenFreight Ltd.
CASE-0751,Warehouse Pick & Pack,2025-03-18T13:04:25Z,R-Ops5,GreenFreight Ltd.
CASE-0751,Customs Clearance,2025-03-18T18:04:12Z,R-Ops5,GreenFreight Ltd.
CASE-0751,Road Transport Dispatch,2025-03-19T01:51:56Z,R-Ops5,GreenFreight Ltd.
CASE-0751,Last Mile Delivery,2025-03-20T00:43:31Z,R-Ops5,GreenFreight Ltd.
CASE-0752,Order Received,2025-02-13T10:54:00Z,R-Ops3,GreenFreight Ltd.
CASE-0752,Warehouse Pick & Pack,2025-02-13T11:40:54Z,R-Ops3,GreenFreight Ltd.
CASE-0752,Customs Clearance,2025-02-13T16:45:44Z,R-Ops3,GreenFreight Ltd.
CASE-0752,Road Transport Dispatch,2025-02-14T02:20:44Z,R-Ops3,GreenFreight Ltd.
CASE-0752,Last Mile Delivery,2025-02-14T21:50:43Z,R-Ops3,GreenFreight Ltd.
CASE-0753,Order Received,2025-10-23T04:19:00Z,R-Ops2,SpeedJet Air Cargo
CASE-0753,Warehouse Pick & Pack,2025-10-23T06:13:54Z,R-Ops2,SpeedJet Air Cargo
CASE-0753,Customs Clearance,2025-10-23T08:16:13Z,R-Ops2,SpeedJet Air Cargo
CASE-0753,Air Freight Dispatch,2025-10-23T18:45:13Z,R-Ops2,SpeedJet Air Cargo
CASE-0753,Last Mile Delivery,2025-10-23T22:06:46Z,R-Ops2,SpeedJet Air Cargo
CASE-0754,Order Received,2025-06-03T10:37:00Z,R-Ops5,GreenFreight Ltd.
CASE-0754,Warehouse Pick & Pack,2025-06-03T11:09:05Z,R-Ops5,GreenFreight Ltd.
CASE-0754,Customs Clearance,2025-06-03T16:17:34Z,R-Ops5,GreenFreight Ltd.
CASE-0754,Road Transport Dispatch,2025-06-04T03:40:12Z,R-Ops5,GreenFreight Ltd.
CASE-0754,Last Mile Delivery,2025-06-05T04:11:47Z,R-Ops5,GreenFreight Ltd.
CASE-0755,Order Received,2025-10-21T12:24:00Z,R-Ops5,FastCargo Ltd.
CASE-0755,Warehouse Pick & Pack,2025-10-21T13:12:22Z,R-Ops5,FastCargo Ltd.
CASE-0755,Customs Clearance,2025-10-21T16:46:07Z,R-Ops5,FastCargo Ltd.
CASE-0755,Road Transport Dispatch,2025-10-22T01:02:41Z,R-Ops5,FastCargo Ltd.
CASE-0755,Last Mile Delivery,2025-10-22T17:07:52Z,R-Ops5,FastCargo Ltd.
CASE-0756,Order Received,2025-02-17T05:06:00Z,R-Ops3,GreenFreight Ltd.
CASE-0756,Warehouse Pick & Pack,2025-02-17T06:36:44Z,R-Ops3,GreenFreight Ltd.
CASE-0756,Customs Clearance,2025-02-17T09:19:22Z,R-Ops3,GreenFreight Ltd.
CASE-0756,Road Transport Dispatch,2025-02-17T19:56:04Z,R-Ops3,GreenFreight Ltd.
CASE-0756,Landfill Disposal,2025-02-18T11:12:11Z,R-Ops3,GreenFreight Ltd.
CASE-0756,Last Mile Delivery,2025-02-18T13:21:38Z,R-Ops3,GreenFreight Ltd.
CASE-0757,Order Received,2025-05-30T21:33:00Z,R-Ops2,Deecan Roadlines
CASE-0757,Warehouse Pick & Pack,2025-05-30T22:09:17Z,R-Ops2,Deecan Roadlines
CASE-0757,Customs Clearance,2025-05-31T00:23:05Z,R-Ops2,Deecan Roadlines
CASE-0757,Road Transport Dispatch,2025-05-31T08:31:58Z,R-Ops2,Deecan Roadlines
CASE-0757,Last Mile Delivery,2025-06-01T08:07:48Z,R-Ops2,Deecan Roadlines
CASE-0758,Order Received,2025-03-08T17:26:00Z,R-Ops1,Deecan Roadlines
CASE-0758,Warehouse Pick & Pack,2025-03-08T18:39:02Z,R-Ops1,Deecan Roadlines
CASE-0758,Customs Clearance,2025-03-08T20:55:32Z,R-Ops1,Deecan Roadlines
CASE-0758,Truck Delivery Transport Dispatch,2025-03-09T08:33:59Z,R-Ops1,Deecan Roadlines
CASE-0758,Recycling Processing,2025-03-10T03:51:57Z,R-Ops1,Deecan Roadlines
CASE-0758,Last Mile Delivery,2025-03-10T06:59:41Z,R-Ops1,Deecan Roadlines
CASE-0759,Order Received,2025-11-06T18:19:00Z,R-Ops2,GreenFreight Ltd.
CASE-0759,Warehouse Pick & Pack,2025-11-06T19:41:52Z,R-Ops2,GreenFreight Ltd.
CASE-0759,Customs Clearance,2025-11-06T23:42:28Z,R-Ops2,GreenFreight Ltd.
CASE-0759,Road Transport Dispatch,2025-11-07T09:11:11Z,R-Ops2,GreenFreight Ltd.
CASE-0759,Recycling Processing,2025-11-08T00:15:39Z,R-Ops2,GreenFreight Ltd.
CASE-0759,Last Mile Delivery,2025-11-08T02:27:31Z,R-Ops2,GreenFreight Ltd.
CASE-0760,Order Received,2025-06-18T18:56:00Z,R-Ops5,Deecan Roadlines
CASE-0760,Warehouse Pick & Pack,2025-06-18T20:10:11Z,R-Ops5,Deecan Roadlines
CASE-0760,Customs Clearance,2025-06-19T00:01:13Z,R-Ops5,Deecan Roadlines
CASE-0760,Road Transport Dispatch,2025-06-19T04:19:59Z,R-Ops5,Deecan Roadlines
CASE-0760,Last Mile Delivery,2025-06-20T01:47:46Z,R-Ops5,Deecan Roadlines
CASE-0761,Order Received,2025-07-20T19:52:00Z,R-Ops3,SpeedJet Air Cargo
CASE-0761,Warehouse Pick & Pack,2025-07-20T21:34:53Z,R-Ops3,SpeedJet Air Cargo
CASE-0761,Customs Clearance,2025-07-21T00:16:55Z,R-Ops3,SpeedJet Air Cargo
CASE-0761,Truck Delivery Transport Dispatch,2025-07-21T06:16:30Z,R-Ops3,SpeedJet Air Cargo
CASE-0761,Last Mile Delivery,2025-07-22T07:36:27Z,R-Ops3,SpeedJet Air Cargo
CASE-0762,Order Received,2025-02-18T12:44:00Z,R-Ops5,Deecan Roadlines
CASE-0762,Warehouse Pick & Pack,2025-02-18T14:39:06Z,R-Ops5,Deecan Roadlines
CASE-0762,Customs Clearance,2025-02-18T17:36:38Z,R-Ops5,Deecan Roadlines
CASE-0762,Road Transport Dispatch,2025-02-19T04:34:29Z,R-Ops5,Deecan Roadlines
CASE-0762,Landfill Disposal,2025-02-20T01:51:20Z,R-Ops5,Deecan Roadlines
CASE-0762,Last Mile Delivery,2025-02-20T04:56:59Z,R-Ops5,Deecan Roadlines
CASE-0763,Order Received,2025-07-30T17:07:00Z,R-Ops4,Deecan Roadlines
CASE-0763,Warehouse Pick & Pack,2025-07-30T19:06:34Z,R-Ops4,Deecan Roadlines
CASE-0763,Customs Clearance,2025-07-30T21:24:56Z,R-Ops4,Deecan Roadlines
CASE-0763,Air Freight Dispatch,2025-07-31T02:15:27Z,R-Ops4,Deecan Roadlines
CASE-0763,Last Mile Delivery,2025-07-31T05:33:41Z,R-Ops4,Deecan Roadlines
CASE-0764,Order Received,2025-09-17T01:29:00Z,R-Ops2,SpeedJet Air Cargo
CASE-0764,Warehouse Pick & Pack,2025-09-17T02:01:24Z,R-Ops2,SpeedJet Air Cargo
CASE-0764,Customs Clearance,2025-09-17T06:34:43Z,R-Ops2,SpeedJet Air Cargo
CASE-0764,Road Transport Dispatch,2025-09-17T15:59:01Z,R-Ops2,SpeedJet Air Cargo
CASE-0764,Last Mile Delivery,2025-09-18T10:25:13Z,R-Ops2,SpeedJet Air Cargo
CASE-0765,Order Received,2025-01-20T00:16:00Z,R-Ops4,Deecan Roadlines
CASE-0765,Warehouse Pick & Pack,2025-01-20T00:56:19Z,R-Ops4,Deecan Roadlines
CASE-0765,Customs Clearance,2025-01-20T06:36:26Z,R-Ops4,Deecan Roadlines
CASE-0765,Air Freight Dispatch,2025-01-20T13:13:26Z,R-Ops4,Deecan Roadlines
CASE-0765,Recycling Processing,2025-01-20T17:09:47Z,R-Ops4,Deecan Roadlines
CASE-0765,Last Mile Delivery,2025-01-20T18:53:24Z,R-Ops4,Deecan Roadlines
CASE-0766,Order Received,2025-08-30T08:53:00Z,R-Ops2,GreenFreight Ltd.
CASE-0766,Warehouse Pick & Pack,2025-08-30T09:37:31Z,R-Ops2,GreenFreight Ltd.
CASE-0766,Customs Clearance,2025-08-30T14:58:45Z,R-Ops2,GreenFreight Ltd.
CASE-0766,Road Transport Dispatch,2025-08-30T23:50:06Z,R-Ops2,GreenFreight Ltd.
CASE-0766,Last Mile Delivery,2025-08-31T16:04:36Z,R-Ops2,GreenFreight Ltd.
CASE-0767,Order Received,2025-12-10T00:43:00Z,R-Ops1,Deecan Roadlines
CASE-0767,Warehouse Pick & Pack,2025-12-10T01:37:35Z,R-Ops1,Deecan Roadlines
CASE-0767,Customs Clearance,2025-12-10T05:23:21Z,R-Ops1,Deecan Roadlines
CASE-0767,Air Freight Dispatch,2025-12-10T10:48:45Z,R-Ops1,Deecan Roadlines
CASE-0767,Last Mile Delivery,2025-12-10T16:23:00Z,R-Ops1,Deecan Roadlines
CASE-0768,Order Received,2025-11-22T16:41:00Z,R-Ops1,GreenFreight Ltd.
CASE-0768,Warehouse Pick & Pack,2025-11-22T18:10:37Z,R-Ops1,GreenFreight Ltd.
CASE-0768,Customs Clearance,2025-11-22T22:49:02Z,R-Ops1,GreenFreight Ltd.
CASE-0768,Air Freight Dispatch,2025-11-23T03:38:22Z,R-Ops1,GreenFreight Ltd.
CASE-0768,Last Mile Delivery,2025-11-23T07:24:56Z,R-Ops1,GreenFreight Ltd.
CASE-0769,Order Received,2025-04-14T07:23:00Z,R-Ops4,EcoLink Carriers
CASE-0769,Warehouse Pick & Pack,2025-04-14T09:14:47Z,R-Ops4,EcoLink Carriers
CASE-0769,Customs Clearance,2025-04-14T12:02:47Z,R-Ops4,EcoLink Carriers
CASE-0769,Road Transport Dispatch,2025-04-14T16:10:28Z,R-Ops4,EcoLink Carriers
CASE-0769,Last Mile Delivery,2025-04-15T07:19:13Z,R-Ops4,EcoLink Carriers
CASE-0770,Order Received,2025-02-19T21:10:00Z,R-Ops2,EcoLink Carriers
CASE-0770,Warehouse Pick & Pack,2025-02-19T22:45:09Z,R-Ops2,EcoLink Carriers
CASE-0770,Customs Clearance,2025-02-20T00:55:43Z,R-Ops2,EcoLink Carriers
CASE-0770,Air Freight Dispatch,2025-02-20T09:01:43Z,R-Ops2,EcoLink Carriers
CASE-0770,Last Mile Delivery,2025-02-20T12:19:10Z,R-Ops2,EcoLink Carriers
